Season,Round,Date,Local.start.time,Venue,Attendance,First.name,Surname,ID,Jumper.No.,Playing.for,Kicks,Marks,Handballs,Disposals,Goals,Behinds,Hit.Outs,Tackles,Rebounds,Inside.50s,Clearances,Clangers,Frees.For,Frees.Against,Brownlow.Votes,Contested.Possessions,Uncontested.Possessions,Contested.Marks,Marks.Inside.50,One.Percenters,Bounces,Goal.Assists,Time.on.Ground,Substitute,Umpire.1,Umpire.2,Umpire.3,Umpire.4,Home.team,HQ1G,HQ1B,HQ2G,HQ2B,HQ3G,HQ3B,HQ4G,HQ4B,HQETG,HQETB,Home.score,Away.team,AQ1G,AQ1B,AQ2G,AQ2B,AQ3G,AQ3B,AQ4G,AQ4B,AQETG,AQETB,Away.score,HQ1P,HQ2P,HQ3P,HQ4P,HQETP,AQ1P,AQ2P,AQ3P,AQ4P,AQETP,Player,Team,url,Age,Career.Games,Coach,DOB,Home.Away,Position,match_weather_temp_c,match_weather_type,Is_Raining
2025,17,2025-06-28,1615,York Park,13287,Josh,Ward,12955,25,Hawthorn,16,3,4,20,0,1,0,3,0,7,2,1,0,1,0,5,16,0,0,2,0,2,68,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Josh Ward,Hawthorn,https://afltables.com/afl/stats/players/J/Josh_Ward.html,21.862422997946613,56,"Mitchell, Sam",17-Aug-2003,Home,INT,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Nick,Watson,13105,34,Hawthorn,9,3,4,13,3,1,0,0,0,6,1,3,1,2,0,5,8,1,1,1,1,1,75,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Nick Watson,Hawthorn,https://afltables.com/afl/stats/players/N/Nick_Watson.html,20.33949349760438,32,"Mitchell, Sam",24-Feb-2005,Home,HFFR,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Josh,Weddle,13057,23,Hawthorn,5,3,7,12,0,1,0,1,1,2,0,3,1,1,0,7,5,2,0,2,1,1,85,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Josh Weddle,Hawthorn,https://afltables.com/afl/stats/players/J/Josh_Weddle.html,21.093086926762492,57,"Mitchell, Sam",25-May-2004,Home,HBFL,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Paul,Curtis,12975,25,North Melbourne,8,3,3,11,1,0,0,3,0,4,0,5,2,3,0,5,5,0,1,3,0,1,82,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Paul Curtis,North Melbourne,https://afltables.com/afl/stats/players/P/Paul_Curtis.html,22.317590691307323,71,"Clarkson, Alastair",4-Mar-2003,Away,FPL,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Caleb,Daniel,12373,5,North Melbourne,18,3,8,26,0,0,0,0,9,0,1,3,0,0,0,5,12,0,0,0,3,0,89,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Caleb Daniel,North Melbourne,https://afltables.com/afl/stats/players/C/Caleb_Daniel.html,28.974674880219027,207,"Clarkson, Alastair",7-Jul-1996,Away,CHB,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Jack,Darling,11905,28,North Melbourne,2,1,5,7,0,0,4,2,0,2,1,2,0,2,0,3,5,1,0,0,0,1,85,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Jack Darling,North Melbourne,https://afltables.com/afl/stats/players/J/Jack_Darling.html,33.04106776180698,313,"Clarkson, Alastair",13-Jun-1992,Away,FF,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Luke,Davies-Uniacke,12590,9,North Melbourne,17,5,11,28,0,1,0,1,3,5,10,7,0,4,1,12,13,0,0,0,2,1,88,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Luke Davies-Uniacke,North Melbourne,https://afltables.com/afl/stats/players/L/Luke_Davies-Uniacke.html,26.05475701574264,123,"Clarkson, Alastair",8-Jun-1999,Away,C,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Wil,Dawson,13144,18,North Melbourne,6,5,3,9,0,0,0,2,1,1,0,3,0,0,0,3,6,1,0,4,0,0,85,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Wil Dawson,North Melbourne,https://afltables.com/afl/stats/players/W/Wil_Dawson.html,19.520191649555098,4,"Clarkson, Alastair",20-Dec-2005,Away,RR,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Zac,Fisher,12520,16,North Melbourne,5,2,4,9,1,0,0,0,0,3,0,3,1,1,0,2,9,0,0,0,0,0,77,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Zac Fisher,North Melbourne,https://afltables.com/afl/stats/players/Z/Zac_Fisher.html,27.035592060232716,132,"Clarkson, Alastair",15-Jun-1998,Away,INT,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Robert,Hansen,13085,46,North Melbourne,6,1,4,10,1,0,0,2,1,1,1,3,2,0,0,5,6,0,0,1,1,0,49,On,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Robert Hansen,North Melbourne,https://afltables.com/afl/stats/players/R/Robert_Hansen.html,21.292950034223136,16,"Clarkson, Alastair",13-Mar-2004,Away,NA,NA,NA,0
2025,17,2025-06-28,1615,York Park,13287,Riley,Hardeman,13130,17,North Melbourne,4,1,1,5,0,0,0,1,2,0,0,1,1,1,0,3,2,0,0,4,0,0,75,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Riley Hardeman,North Melbourne,https://afltables.com/afl/stats/players/R/Riley_Hardeman.html,20.331279945242983,14,"Clarkson, Alastair",27-Feb-2005,Away,SUB,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Jacob,Konstanty,13186,41,North Melbourne,9,2,2,11,1,2,0,3,0,2,0,2,2,1,0,4,3,0,2,1,0,0,71,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Jacob Konstanty,North Melbourne,https://afltables.com/afl/stats/players/J/Jacob_Konstanty.html,20.632443531827516,15,"Clarkson, Alastair",9-Nov-2004,Away,INT,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Nick,Larkey,12563,20,North Melbourne,10,7,4,14,5,3,0,1,0,2,0,0,3,0,0,8,6,1,4,2,0,1,91,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Nick Larkey,North Melbourne,https://afltables.com/afl/stats/players/N/Nick_Larkey.html,27.060232717316907,132,"Clarkson, Alastair",6-Jun-1998,Away,CHF,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Griffin,Logue,12511,19,North Melbourne,2,2,8,10,0,0,0,2,1,0,0,0,0,0,0,4,6,1,0,6,0,0,84,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Griffin Logue,North Melbourne,https://afltables.com/afl/stats/players/G/Griffin_Logue.html,27.20807665982204,89,"Clarkson, Alastair",13-Apr-1998,Away,BPR,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Luke,McDonald,12246,11,North Melbourne,5,6,4,9,0,0,0,2,6,0,0,3,0,2,0,2,8,0,0,7,0,0,71,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Luke McDonald,North Melbourne,https://afltables.com/afl/stats/players/L/Luke_McDonald.html,30.380561259411362,218,"Clarkson, Alastair",9-Feb-1995,Away,INT,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Colby,McKercher,13107,10,North Melbourne,19,4,15,34,0,0,0,1,5,1,0,4,0,0,0,4,27,0,0,1,3,0,85,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Colby McKercher,North Melbourne,https://afltables.com/afl/stats/players/C/Colby_McKercher.html,20.210814510609172,31,"Clarkson, Alastair",12-Apr-2005,Away,HFFR,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Finn,OSullivan,13187,2,North Melbourne,6,3,4,10,0,1,0,1,1,1,0,2,1,1,0,3,8,0,0,2,0,0,81,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Finn OSullivan,North Melbourne,https://afltables.com/afl/stats/players/F/Finn_OSullivan.html,19.079397672826833,14,"Clarkson, Alastair",30-May-2006,Away,NA,NA,NA,0
2025,17,2025-06-28,1615,York Park,13287,Luke,Parker,11953,26,North Melbourne,17,4,12,29,0,0,0,1,1,7,6,2,3,0,0,14,16,0,0,0,0,2,87,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Luke Parker,North Melbourne,https://afltables.com/afl/stats/players/L/Luke_Parker.html,32.6735112936345,308,"Clarkson, Alastair",25-Oct-1992,Away,R,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Toby,Pink,13108,32,North Melbourne,4,4,3,7,0,0,0,1,2,0,0,2,0,1,0,1,7,0,0,6,0,0,93,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Toby Pink,North Melbourne,https://afltables.com/afl/stats/players/T/Toby_Pink.html,26.878850102669404,24,"Clarkson, Alastair",11-Aug-1998,Away,HFFR,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Tom,Powell,12866,24,North Melbourne,5,1,9,14,0,0,0,5,0,1,0,2,0,2,0,2,11,0,0,2,0,0,67,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Tom Powell,North Melbourne,https://afltables.com/afl/stats/players/T/Tom_Powell.html,23.32306639288159,83,"Clarkson, Alastair",2-Mar-2002,Away,RR,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Harry,Sheezel,13034,3,North Melbourne,8,3,12,20,0,1,0,2,5,2,2,4,2,1,0,6,14,0,0,0,0,0,88,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Harry Sheezel,North Melbourne,https://afltables.com/afl/stats/players/H/Harry_Sheezel.html,20.706365503080082,59,"Clarkson, Alastair",13-Oct-2004,Away,HFFL,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Jy,Simpkin,12502,12,North Melbourne,8,2,8,16,0,1,0,2,2,3,1,1,1,1,0,7,9,1,0,1,0,0,77,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Jy Simpkin,North Melbourne,https://afltables.com/afl/stats/players/J/Jy_Simpkin.html,27.314852840520192,167,"Clarkson, Alastair",5-Mar-1998,Away,WR,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Dylan,Stephens,12796,15,North Melbourne,2,1,9,11,0,0,0,0,0,0,2,1,0,0,0,4,8,0,0,1,0,0,86,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Dylan Stephens,North Melbourne,https://afltables.com/afl/stats/players/D/Dylan_Stephens.html,24.468172484599588,73,"Clarkson, Alastair",8-Jan-2001,Away,SUB,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,George,Wardlaw,13064,6,North Melbourne,2,0,0,2,0,0,0,2,0,1,1,1,0,1,0,0,1,0,0,0,0,0,24,Off,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,George Wardlaw,North Melbourne,https://afltables.com/afl/stats/players/G/George_Wardlaw.html,21.046543463381244,35,"Clarkson, Alastair",11-Jun-2004,Away,INT,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Tristan,Xerri,12788,38,North Melbourne,6,5,12,18,0,0,31,3,1,1,5,3,2,3,0,12,6,1,1,3,0,0,85,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Tristan Xerri,North Melbourne,https://afltables.com/afl/stats/players/T/Tristan_Xerri.html,26.28747433264887,71,"Clarkson, Alastair",15-Mar-1999,Away,RK,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1615,York Park,13287,Cameron,Zurhaar,12557,44,North Melbourne,4,2,4,8,0,1,0,3,0,3,0,1,0,0,0,1,7,0,1,1,0,1,80,,Rob Findlay, Andrew Heffernan, Jordan Fry, Nicholas McGinness,Hawthorn,5,5,13,8,17,11,23,12,NA,NA,150,North Melbourne,2,3,5,5,6,7,9,11,NA,NA,65,35,86,113,150,NA,15,35,43,65,NA,Cameron Zurhaar,North Melbourne,https://afltables.com/afl/stats/players/C/Cameron_Zurhaar.html,27.10130047912389,136,"Clarkson, Alastair",22-May-1998,Away,FPR,14,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Edward,Allan,13146,16,Collingwood,6,4,10,16,0,2,0,4,2,1,1,1,0,0,0,8,7,1,0,1,0,0,87,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Edward Allan,Collingwood,https://afltables.com/afl/stats/players/E/Edward_Allan.html,21.09034907597536,12,"McRae, Craig",26-May-2004,Home,INT,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Darcy,Cameron,12660,14,Collingwood,11,3,8,19,0,1,36,2,2,2,8,4,2,1,0,15,5,1,1,3,0,0,79,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Darcy Cameron,Collingwood,https://afltables.com/afl/stats/players/D/Darcy_Cameron.html,29.944558521560573,110,"McRae, Craig",18-Jul-1995,Home,RK,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Jack,Crisp,12061,25,Collingwood,17,7,10,27,0,0,0,6,1,3,3,7,0,3,0,12,17,0,0,0,0,1,82,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Jack Crisp,Collingwood,https://afltables.com/afl/stats/players/J/Jack_Crisp.html,31.736481861738536,264,"McRae, Craig",2-Oct-1993,Home,RR,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Josh,Daicos,12573,7,Collingwood,18,3,12,30,0,1,0,2,7,3,3,3,1,0,1,8,18,0,0,0,1,0,88,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Josh Daicos,Collingwood,https://afltables.com/afl/stats/players/J/Josh_Daicos.html,26.58590006844627,141,"McRae, Craig",26-Nov-1998,Home,HBFR,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Nick,Daicos,12943,35,Collingwood,21,10,13,34,1,3,0,3,3,9,5,5,3,2,3,6,28,0,1,0,0,0,88,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Nick Daicos,Collingwood,https://afltables.com/afl/stats/players/N/Nick_Daicos.html,22.48186173853525,85,"McRae, Craig",3-Jan-2003,Home,R,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Charlie,Dean,13097,43,Collingwood,1,1,3,4,0,0,0,2,0,0,0,2,0,2,0,1,4,0,0,5,0,0,92,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Charlie Dean,Collingwood,https://afltables.com/afl/stats/players/C/Charlie_Dean.html,24.024640657084188,9,"McRae, Craig",19-Jun-2001,Home,BPL,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Jamie,Elliott,12083,5,Collingwood,8,4,0,8,1,0,0,4,0,2,1,2,2,2,0,4,4,0,0,1,1,1,85,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Jamie Elliott,Collingwood,https://afltables.com/afl/stats/players/J/Jamie_Elliott1.html,32.851471594798085,209,"McRae, Craig",21-Aug-1992,Home,HFFR,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Will,Hoskin-Elliott,12026,32,Collingwood,10,4,1,11,1,0,0,2,0,3,1,0,0,0,0,5,6,0,0,0,0,0,79,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Will Hoskin-Elliott,Collingwood,https://afltables.com/afl/stats/players/W/Will_Hoskin-Elliott.html,31.8186173853525,236,"McRae, Craig",2-Sep-1993,Home,FF,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Dan,Houston,12495,9,Collingwood,9,6,9,18,1,0,0,0,2,2,0,0,0,0,0,3,14,0,0,3,0,0,83,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Dan Houston,Collingwood,https://afltables.com/afl/stats/players/D/Dan_Houston.html,28.128678986995208,180,"McRae, Craig",12-May-1997,Home,HBFR,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Jeremy,Howe,11967,38,Collingwood,14,8,3,17,0,0,0,3,5,1,0,3,0,1,0,4,9,2,0,6,0,0,90,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Jeremy Howe,Collingwood,https://afltables.com/afl/stats/players/J/Jeremy_Howe.html,34.99657768651608,266,"McRae, Craig",29-Jun-1990,Home,INT,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Patrick,Lipinski,12578,1,Collingwood,9,3,10,19,2,0,0,4,0,3,1,6,2,1,0,7,13,0,1,1,0,0,89,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Patrick Lipinski,Collingwood,https://afltables.com/afl/stats/players/P/Patrick_Lipinski.html,26.947296372347708,132,"McRae, Craig",17-Jul-1998,Home,WR,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Ned,Long,13023,44,Collingwood,9,3,12,21,0,1,0,6,3,2,6,6,1,2,0,8,12,0,1,0,0,1,74,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Ned Long,Collingwood,https://afltables.com/afl/stats/players/N/Ned_Long.html,22.39151266255989,27,"McRae, Craig",5-Feb-2003,Home,SUB,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Oleg,Markov,12459,37,Collingwood,2,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,0,14,On,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Oleg Markov,Collingwood,https://afltables.com/afl/stats/players/O/Oleg_Markov.html,29.139630390143736,89,"McRae, Craig",8-May-1996,Home,SUB,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Daniel,McStay,12291,11,Collingwood,8,5,3,11,0,1,7,4,1,3,3,3,0,0,0,9,2,4,2,2,0,0,69,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Daniel McStay,Collingwood,https://afltables.com/afl/stats/players/D/Daniel_McStay.html,30.01095140314853,190,"McRae, Craig",24-Jun-1995,Home,FPL,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Tim,Membrey,12300,28,Collingwood,4,3,2,6,2,0,0,2,0,2,0,2,0,0,0,3,3,2,2,0,0,0,77,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Tim Membrey,Collingwood,https://afltables.com/afl/stats/players/T/Tim_Membrey.html,31.09034907597536,193,"McRae, Craig",26-May-1994,Home,INT,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Brody,Mihocek,12639,41,Collingwood,9,7,1,10,2,0,0,1,1,1,0,3,0,0,0,4,7,2,4,1,0,0,82,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Brody Mihocek,Collingwood,https://afltables.com/afl/stats/players/B/Brody_Mihocek.html,32.394250513347025,150,"McRae, Craig",4-Feb-1993,Home,CHF,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Darcy,Moore,12372,30,Collingwood,5,5,7,12,0,0,0,2,3,1,0,3,0,2,0,5,7,2,0,14,0,0,89,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Darcy Moore,Collingwood,https://afltables.com/afl/stats/players/D/Darcy_Moore.html,29.421629021218344,185,"McRae, Craig",25-Jan-1996,Home,FB,15,MOSTLY_SUNNY,0
2025,17,2025-06-28,1935,Docklands,38126,Scott,Pendlebury,4182,10,Collingwood,17,4,11,28,1,0,0,6,3,10,9,3,3,0,0,13,15,0,0,2,1,2,78,,Brendan Hosking, Paul Rebeschini, Harrison Birch, Cameron Jones,Collingwood,1,3,5,5,10,6,13,10,NA,NA,88,West Coast,2,6,6,7,8,8,8,11,NA,NA,59,9,35,66,88,NA,18,43,56,59,NA,Scott Pendlebury,Collingwood,https://afltables.com/afl/stats/players/S/Scott_Pendlebury.html,37.47091033538672,416,"McRae, Craig",7-Jan-1988,Home,C,15,MOSTLY_SUNNY,0
