"Season","Round","Date","Local.start.time","Venue","Attendance","First.name","Surname","ID","Jumper.No.","Playing.for","Kicks","Marks","Handballs","Disposals","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Time.on.Ground","Substitute","Umpire.1","Umpire.2","Umpire.3","Umpire.4","Home.team","HQ1G","HQ1B","HQ2G","HQ2B","HQ3G","HQ3B","HQ4G","HQ4B","HQETG","HQETB","Home.score","Away.team","AQ1G","AQ1B","AQ2G","AQ2B","AQ3G","AQ3B","AQ4G","AQ4B","AQETG","AQETB","Away.score","HQ1P","HQ2P","HQ3P","HQ4P","HQETP","AQ1P","AQ2P","AQ3P","AQ4P","AQETP","Player","Team","url","Age","Career.Games","Coach","DOB","Home.Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Charlie","Cameron",12277,"23","Brisbane Lions",5,3,3,8,1,0,0,2,0,0,0,1,0,0,0,3,6,0,1,1,0,0,83,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Charlie Cameron","Brisbane Lions","https://afltables.com/afl/stats/players/C/Charlie_Cameron.html",30.8980150581793,239,"Fagan, Chris","5-Jul-1994","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Josh","Dunkley",12408,"5","Brisbane Lions",7,3,13,20,0,0,0,7,0,5,2,4,1,1,2,6,13,0,0,2,0,0,77,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Josh Dunkley","Brisbane Lions","https://afltables.com/afl/stats/players/J/Josh_Dunkley.html",28.3832991101985,179,"Fagan, Chris","9-Jan-1997","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Jaspa","Fletcher",13072,"3","Brisbane Lions",17,12,4,21,1,0,0,1,5,1,1,1,0,0,0,5,18,0,0,1,0,0,89,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Jaspa Fletcher","Brisbane Lions","https://afltables.com/afl/stats/players/J/Jaspa_Fletcher.html",21.2573579739904,53,"Fagan, Chris","24-Feb-2004","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Darcy","Fort",12724,"32","Brisbane Lions",6,3,4,10,0,1,30,2,0,1,0,2,0,0,0,3,7,0,1,6,0,0,83,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Darcy Fort","Brisbane Lions","https://afltables.com/afl/stats/players/D/Darcy_Fort.html",31.8104038329911,42,"Fagan, Chris","6-Aug-1993","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Darcy","Gardiner",12267,"27","Brisbane Lions",5,4,4,9,1,0,1,2,0,2,0,1,0,0,0,6,3,2,1,0,0,1,69,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Darcy Gardiner","Brisbane Lions","https://afltables.com/afl/stats/players/D/Darcy_Gardiner.html",29.6817248459959,171,"Fagan, Chris","22-Sep-1995","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Eric","Hipwood",12454,"30","Brisbane Lions",7,5,5,12,1,0,2,2,0,3,1,3,1,1,0,4,8,0,1,1,0,0,75,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Eric Hipwood","Brisbane Lions","https://afltables.com/afl/stats/players/E/Eric_Hipwood.html",27.7063655030801,189,"Fagan, Chris","13-Sep-1997","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Ryan","Lester",11894,"35","Brisbane Lions",12,7,3,15,0,0,0,3,3,2,1,3,0,1,0,2,12,1,0,5,0,0,85,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Ryan Lester","Brisbane Lions","https://afltables.com/afl/stats/players/R/Ryan_Lester.html",32.7556468172485,219,"Fagan, Chris","26-Aug-1992","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Kai","Lohmann",12968,"1","Brisbane Lions",13,5,2,15,3,0,0,3,0,5,1,5,0,3,0,2,13,0,1,0,1,2,82,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Kai Lohmann","Brisbane Lions","https://afltables.com/afl/stats/players/K/Kai_Lohmann.html",22.062970568104,42,"Fagan, Chris","6-May-2003","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Hugh","McCluggage",12518,"6","Brisbane Lions",20,11,21,41,0,1,0,4,1,13,7,5,0,0,3,17,24,0,0,1,0,2,85,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Hugh McCluggage","Brisbane Lions","https://afltables.com/afl/stats/players/H/Hugh_McCluggage.html",27.2381930184805,194,"Fagan, Chris","3-Mar-1998","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Logan","Morris",13137,"13","Brisbane Lions",11,9,0,11,2,3,0,3,0,2,0,3,1,1,0,3,8,1,6,1,0,0,76,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Logan Morris","Brisbane Lions","https://afltables.com/afl/stats/players/L/Logan_Morris.html",20.0520191649555,30,"Fagan, Chris","10-May-2005","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Lachie","Neale",12055,"9","Brisbane Lions",11,2,15,26,0,0,0,3,1,5,7,2,0,0,1,11,15,0,0,3,2,1,84,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Lachie Neale","Brisbane Lions","https://afltables.com/afl/stats/players/L/Lachie_Neale.html",32.0136892539357,284,"Fagan, Chris","24-May-1993","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Jack","Payne",12819,"40","Brisbane Lions",13,9,4,17,0,0,0,0,4,2,0,3,1,1,0,3,15,0,0,5,0,0,85,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Jack Payne","Brisbane Lions","https://afltables.com/afl/stats/players/J/Jack_Payne.html",25.6187542778919,79,"Fagan, Chris","15-Oct-1999","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Cam","Rayner",12592,"16","Brisbane Lions",7,3,7,14,1,0,0,3,0,4,0,3,0,2,0,6,8,1,0,1,0,0,88,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Cam Rayner","Brisbane Lions","https://afltables.com/afl/stats/players/C/Cam_Rayner.html",25.6023271731691,152,"Fagan, Chris","21-Oct-1999","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Deven","Robertson",12774,"2","Brisbane Lions",2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,14,"On","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Deven Robertson","Brisbane Lions","https://afltables.com/afl/stats/players/D/Deven_Robertson.html",23.911704312115,45,"Fagan, Chris","30-Jun-2001","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Darcy","Wilmot",13026,"44","Brisbane Lions",7,6,7,14,1,0,0,3,0,2,0,1,0,1,0,6,6,1,0,4,1,0,79,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Darcy Wilmot","Brisbane Lions","https://afltables.com/afl/stats/players/D/Darcy_Wilmot.html",21.4079397672827,68,"Fagan, Chris","31-Dec-2003","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Dayne","Zorko",12076,"15","Brisbane Lions",22,6,1,23,0,1,0,2,6,1,0,5,1,2,0,1,17,0,0,0,1,0,89,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Dayne Zorko","Brisbane Lions","https://afltables.com/afl/stats/players/D/Dayne_Zorko.html",36.2984257357974,289,"Fagan, Chris","9-Feb-1989","Home"
2025,"13",2025-05-29,1930,"Gabba",26441,"Nate","Caddy",13148,"30","Essendon",8,5,2,10,2,1,0,1,1,3,0,1,0,1,0,5,5,3,2,3,1,0,85,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Nate Caddy","Essendon","https://afltables.com/afl/stats/players/N/Nate_Caddy.html",19.8733744010951,21,"Scott, Brad","14-Jul-2005","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Jye","Caldwell",12755,"6","Essendon",16,4,14,30,1,0,0,8,2,4,10,4,2,0,0,15,16,0,0,0,0,2,79,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Jye Caldwell","Essendon","https://afltables.com/afl/stats/players/J/Jye_Caldwell.html",24.6652977412731,85,"Scott, Brad","28-Sep-2000","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Angus","Clarke",13229,"36","Essendon",5,3,6,11,0,0,0,3,3,2,1,2,0,2,0,4,8,0,0,0,0,1,79,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Angus Clarke","Essendon","https://afltables.com/afl/stats/players/A/Angus_Clarke.html",19.0574948665298,2,"Scott, Brad","8-May-2006","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Archer","Day-Wicks",13223,"44","Essendon",4,2,5,9,0,0,0,4,0,0,0,2,0,1,0,4,6,0,0,0,0,0,66,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Archer Day-Wicks","Essendon","https://afltables.com/afl/stats/players/A/Archer_Day-Wicks.html",19.0438056125941,3,"Scott, Brad","13-May-2006","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Sam","Durham",12925,"22","Essendon",2,1,6,8,1,0,0,2,0,1,0,1,1,1,0,3,5,0,1,2,0,1,76,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Sam Durham","Essendon","https://afltables.com/afl/stats/players/S/Sam_Durham.html",23.8870636550308,82,"Scott, Brad","9-Jul-2001","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Xavier","Duursma",12696,"28","Essendon",7,4,5,12,0,0,0,3,2,2,2,2,0,1,0,5,8,1,0,1,0,0,78,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Xavier Duursma","Essendon","https://afltables.com/afl/stats/players/X/Xavier_Duursma.html",24.8925393566051,99,"Scott, Brad","7-Jul-2000","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Todd","Goldstein",11686,"17","Essendon",3,1,5,8,1,0,39,0,1,1,3,1,1,1,0,5,3,0,1,1,0,0,77,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Todd Goldstein","Essendon","https://afltables.com/afl/stats/players/T/Todd_Goldstein.html",36.9089664613279,335,"Scott, Brad","1-Jul-1988","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Jade","Gresham",12415,"11","Essendon",9,7,4,13,1,1,0,1,0,2,0,2,0,1,0,5,9,0,3,0,0,1,77,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Jade Gresham","Essendon","https://afltables.com/afl/stats/players/J/Jade_Gresham.html",27.7611225188227,167,"Scott, Brad","24-Aug-1997","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Matt","Guelfi",12612,"35","Essendon",3,3,7,10,0,0,0,4,0,1,1,1,1,0,0,6,4,1,0,0,0,1,87,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Matt Guelfi","Essendon","https://afltables.com/afl/stats/players/M/Matt_Guelfi.html",27.788501026694,111,"Scott, Brad","14-Aug-1997","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Ben","Hobbs",12970,"8","Essendon",12,3,7,19,0,0,0,1,2,3,2,2,1,0,0,5,14,0,1,0,0,1,74,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Ben Hobbs","Essendon","https://afltables.com/afl/stats/players/B/Ben_Hobbs.html",21.6981519507187,58,"Scott, Brad","16-Sep-2003","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Zak","Johnson",13231,"40","Essendon",5,1,6,11,0,0,0,1,4,1,0,2,0,0,0,5,5,0,0,0,2,0,64,"Off","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Zak Johnson","Essendon","https://afltables.com/afl/stats/players/Z/Zak_Johnson.html",18.4271047227926,1,"Scott, Brad","24-Dec-2006","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Isaac","Kako",13177,"10","Essendon",6,2,5,11,0,1,0,2,0,3,0,2,1,1,0,7,6,0,1,1,1,0,76,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Isaac Kako","Essendon","https://afltables.com/afl/stats/players/I/Isaac_Kako.html",19.227241615332,11,"Scott, Brad","7-Mar-2006","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Jayden","Laverde",12377,"15","Essendon",7,7,8,15,0,0,0,2,3,0,0,2,1,1,0,6,10,2,0,9,0,0,100,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Jayden Laverde","Essendon","https://afltables.com/afl/stats/players/J/Jayden_Laverde.html",29.1286789869952,134,"Scott, Brad","12-Apr-1996","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Nic","Martin",12945,"37","Essendon",16,7,13,29,2,0,0,2,4,3,4,3,1,0,0,12,18,2,0,3,1,0,90,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Nic Martin","Essendon","https://afltables.com/afl/stats/players/N/Nic_Martin.html",24.1533196440794,78,"Scott, Brad","3-Apr-2001","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Andrew","McGrath",12491,"1","Essendon",4,1,11,15,0,0,0,1,4,0,0,1,0,0,0,4,12,0,0,2,0,0,88,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Andrew McGrath","Essendon","https://afltables.com/afl/stats/players/A/Andrew_McGrath.html",26.9883641341547,168,"Scott, Brad","2-Jun-1998","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Zach","Merrett",12241,"7","Essendon",17,4,11,28,0,0,0,2,8,1,2,2,1,0,0,7,16,0,0,3,0,0,93,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Zach Merrett","Essendon","https://afltables.com/afl/stats/players/Z/Zach_Merrett.html",29.6516084873374,240,"Scott, Brad","3-Oct-1995","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Archie","Perkins",12879,"16","Essendon",7,1,8,15,0,0,0,1,2,1,2,6,0,1,0,5,10,0,0,0,0,0,74,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Archie Perkins","Essendon","https://afltables.com/afl/stats/players/A/Archie_Perkins.html",23.1752224503765,90,"Scott, Brad","26-Mar-2002","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Jaxon","Prior",12874,"25","Essendon",5,2,9,14,0,0,0,0,3,1,1,1,0,0,0,5,8,0,0,3,0,0,85,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Jaxon Prior","Essendon","https://afltables.com/afl/stats/players/J/Jaxon_Prior.html",23.9828884325804,50,"Scott, Brad","4-Jun-2001","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Mason","Redman",12437,"27","Essendon",18,3,8,26,0,0,0,2,5,2,0,4,0,1,0,4,18,0,0,6,0,1,92,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Mason Redman","Essendon","https://afltables.com/afl/stats/players/M/Mason_Redman.html",27.7556468172485,135,"Scott, Brad","26-Aug-1997","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Archie","Roberts",13168,"21","Essendon",12,8,8,20,0,1,0,1,3,3,2,3,1,2,0,4,18,0,1,5,0,0,81,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Archie Roberts","Essendon","https://afltables.com/afl/stats/players/A/Archie_Roberts1.html",19.5256673511294,15,"Scott, Brad","18-Nov-2005","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Will","Setterfield",12567,"12","Essendon",10,2,13,23,1,0,0,7,0,4,4,5,1,2,0,9,15,0,1,1,0,0,76,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Will Setterfield","Essendon","https://afltables.com/afl/stats/players/W/Will_Setterfield.html",27.3093771389459,79,"Scott, Brad","5-Feb-1998","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Elijah","Tsatas",13087,"5","Essendon",3,0,3,6,0,0,0,1,0,1,2,0,0,0,0,2,3,0,0,0,0,0,16,"On","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Elijah Tsatas","Essendon","https://afltables.com/afl/stats/players/E/Elijah_Tsatas.html",20.6105407255305,15,"Scott, Brad","18-Oct-2004","Away"
2025,"13",2025-05-29,1930,"Gabba",26441,"Peter","Wright",12366,"20","Essendon",10,6,5,15,2,1,8,2,1,3,1,3,2,1,0,8,7,2,2,2,0,1,85,"","John Howorth"," Rob Findlay"," Nathan Toner"," Andre Gianfagna","Brisbane Lions",6,3,7,9,10,10,13,12,NA,NA,90,"Essendon",1,1,4,1,9,4,11,6,NA,NA,72,39,51,70,90,NA,7,25,58,72,NA,"Peter Wright","Essendon","https://afltables.com/afl/stats/players/P/Peter_Wright.html",28.7200547570157,140,"Scott, Brad","8-Sep-1996","Away"
2025,"13",2025-05-30,1940,"M.C.G.",83706,"Edward","Allan",13146,"16","Collingwood",11,5,12,23,0,0,0,2,2,2,3,3,0,0,0,8,12,0,0,1,0,0,78,"","Matt Stevic"," Andrew Stephens"," Craig Fleer"," Jacob Mollison","Collingwood",4,1,10,3,14,9,16,11,NA,NA,107,"Hawthorn",3,3,6,3,8,5,8,8,NA,NA,56,25,63,93,107,NA,21,39,53,56,NA,"Edward Allan","Collingwood","https://afltables.com/afl/stats/players/E/Edward_Allan.html",21.0109514031485,9,"McRae, Craig","26-May-2004","Home"
2025,"13",2025-05-30,1940,"M.C.G.",83706,"Darcy","Cameron",12660,"14","Collingwood",11,4,5,16,0,0,32,6,1,4,6,4,3,2,0,11,5,0,0,1,0,0,81,"","Matt Stevic"," Andrew Stephens"," Craig Fleer"," Jacob Mollison","Collingwood",4,1,10,3,14,9,16,11,NA,NA,107,"Hawthorn",3,3,6,3,8,5,8,8,NA,NA,56,25,63,93,107,NA,21,39,53,56,NA,"Darcy Cameron","Collingwood","https://afltables.com/afl/stats/players/D/Darcy_Cameron.html",29.8651608487337,107,"McRae, Craig","18-Jul-1995","Home"
2025,"13",2025-05-30,1940,"M.C.G.",83706,"Jack","Crisp",12061,"25","Collingwood",10,2,6,16,0,2,0,5,3,2,6,1,1,0,0,10,7,0,1,1,0,1,76,"","Matt Stevic"," Andrew Stephens"," Craig Fleer"," Jacob Mollison","Collingwood",4,1,10,3,14,9,16,11,NA,NA,107,"Hawthorn",3,3,6,3,8,5,8,8,NA,NA,56,25,63,93,107,NA,21,39,53,56,NA,"Jack Crisp","Collingwood","https://afltables.com/afl/stats/players/J/Jack_Crisp.html",31.6570841889117,261,"McRae, Craig","2-Oct-1993","Home"
2025,"13",2025-05-30,1940,"M.C.G.",83706,"Josh","Daicos",12573,"7","Collingwood",15,8,9,24,0,1,0,3,4,2,2,0,0,0,0,1,20,0,1,1,1,0,88,"","Matt Stevic"," Andrew Stephens"," Craig Fleer"," Jacob Mollison","Collingwood",4,1,10,3,14,9,16,11,NA,NA,107,"Hawthorn",3,3,6,3,8,5,8,8,NA,NA,56,25,63,93,107,NA,21,39,53,56,NA,"Josh Daicos","Collingwood","https://afltables.com/afl/stats/players/J/Josh_Daicos.html",26.5065023956194,138,"McRae, Craig","26-Nov-1998","Home"
2025,"13",2025-05-30,1940,"M.C.G.",83706,"Nick","Daicos",12943,"35","Collingwood",16,7,16,32,1,0,0,6,2,3,4,6,0,1,1,9,21,1,0,0,1,1,86,"","Matt Stevic"," Andrew Stephens"," Craig Fleer"," Jacob Mollison","Collingwood",4,1,10,3,14,9,16,11,NA,NA,107,"Hawthorn",3,3,6,3,8,5,8,8,NA,NA,56,25,63,93,107,NA,21,39,53,56,NA,"Nick Daicos","Collingwood","https://afltables.com/afl/stats/players/N/Nick_Daicos.html",22.4024640657084,82,"McRae, Craig","3-Jan-2003","Home"
2025,"13",2025-05-30,1940,"M.C.G.",83706,"Jamie","Elliott",12083,"5","Collingwood",9,5,3,12,5,1,0,2,0,2,0,2,2,1,2,6,7,0,3,0,0,2,87,"","Matt Stevic"," Andrew Stephens"," Craig Fleer"," Jacob Mollison","Collingwood",4,1,10,3,14,9,16,11,NA,NA,107,"Hawthorn",3,3,6,3,8,5,8,8,NA,NA,56,25,63,93,107,NA,21,39,53,56,NA,"Jamie Elliott","Collingwood","https://afltables.com/afl/stats/players/J/Jamie_Elliott1.html",32.7720739219713,206,"McRae, Craig","21-Aug-1992","Home"
2025,"13",2025-05-30,1940,"M.C.G.",83706,"Billy","Frampton",12676,"17","Collingwood",2,1,2,4,0,0,3,0,1,0,0,1,0,0,0,0,4,0,0,7,0,0,93,"","Matt Stevic"," Andrew Stephens"," Craig Fleer"," Jacob Mollison","Collingwood",4,1,10,3,14,9,16,11,NA,NA,107,"Hawthorn",3,3,6,3,8,5,8,8,NA,NA,56,25,63,93,107,NA,21,39,53,56,NA,"Billy Frampton","Collingwood","https://afltables.com/afl/stats/players/B/Billy_Frampton.html",28.5229295003422,67,"McRae, Craig","20-Nov-1996","Home"
